1728031199.790803 client started (854): version 3.3a, socket /private/tmp/tmux-502/default, protocol 8
1728031199.790904 on Darwin 23.6.0 Darwin Kernel Version 23.6.0: Mon Jul 29 21:14:30 PDT 2024; root:xnu-10063.141.2~1/RELEASE_ARM64_T6000
1728031199.791321 using libevent 2.1.12-stable (select); utf8proc 2.9.0; ncurses 6.0
1728031199.795068 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795070 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795073 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795075 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795078 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795080 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795083 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795085 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795087 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795090 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795092 sending message 112 to peer 0x140008000 (11 bytes)
1728031199.795095 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795097 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795100 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795102 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795105 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795107 sending message 112 to peer 0x140008000 (11 bytes)
1728031199.795110 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795112 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795114 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795117 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795119 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795122 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795124 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795127 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795129 sending message 112 to peer 0x140008000 (9 bytes)
1728031199.795132 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795134 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795137 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795139 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795142 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795144 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795147 sending message 112 to peer 0x140008000 (9 bytes)
1728031199.795149 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795152 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795154 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795156 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795159 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795161 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795164 sending message 112 to peer 0x140008000 (11 bytes)
1728031199.795171 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795173 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795176 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795178 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795180 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795183 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795185 sending message 112 to peer 0x140008000 (11 bytes)
1728031199.795188 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795190 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795192 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795195 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795197 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795200 sending message 112 to peer 0x140008000 (21 bytes)
1728031199.795204 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795207 sending message 112 to peer 0x140008000 (9 bytes)
1728031199.795209 sending message 112 to peer 0x140008000 (6 bytes)
1728031199.795212 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795214 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795217 sending message 112 to peer 0x140008000 (15 bytes)
1728031199.795220 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795222 sending message 112 to peer 0x140008000 (9 bytes)
1728031199.795225 sending message 112 to peer 0x140008000 (70 bytes)
1728031199.795229 sending message 112 to peer 0x140008000 (69 bytes)
1728031199.795232 sending message 112 to peer 0x140008000 (12 bytes)
1728031199.795234 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795237 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795239 sending message 112 to peer 0x140008000 (15 bytes)
1728031199.795242 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795244 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795247 sending message 112 to peer 0x140008000 (10 bytes)
1728031199.795249 sending message 112 to peer 0x140008000 (13 bytes)
1728031199.795251 sending message 112 to peer 0x140008000 (15 bytes)
1728031199.795254 sending message 112 to peer 0x140008000 (5 bytes)
1728031199.795258 sending message 104 to peer 0x140008000 (0 bytes)
1728031199.795262 sending message 110 to peer 0x140008000 (0 bytes)
1728031199.795265 sending message 107 to peer 0x140008000 (4 bytes)
1728031199.795268 sending message 105 to peer 0x140008000 (50 bytes)
1728031199.795272 sending message 105 to peer 0x140008000 (47 bytes)
1728031199.795274 sending message 105 to peer 0x140008000 (20 bytes)
1728031199.795277 sending message 105 to peer 0x140008000 (22 bytes)
1728031199.795279 sending message 105 to peer 0x140008000 (30 bytes)
1728031199.795282 sending message 105 to peer 0x140008000 (73 bytes)
1728031199.795285 sending message 105 to peer 0x140008000 (68 bytes)
1728031199.795287 sending message 105 to peer 0x140008000 (65 bytes)
1728031199.795289 sending message 105 to peer 0x140008000 (71 bytes)
1728031199.795292 sending message 105 to peer 0x140008000 (66 bytes)
1728031199.795294 sending message 105 to peer 0x140008000 (43 bytes)
1728031199.795297 sending message 105 to peer 0x140008000 (24 bytes)
1728031199.795299 sending message 105 to peer 0x140008000 (25 bytes)
1728031199.795302 sending message 105 to peer 0x140008000 (37 bytes)
1728031199.795304 sending message 105 to peer 0x140008000 (30 bytes)
1728031199.795307 sending message 105 to peer 0x140008000 (34 bytes)
1728031199.795309 sending message 105 to peer 0x140008000 (35 bytes)
1728031199.795312 sending message 105 to peer 0x140008000 (35 bytes)
1728031199.795314 sending message 105 to peer 0x140008000 (17 bytes)
1728031199.795317 sending message 105 to peer 0x140008000 (21 bytes)
1728031199.795319 sending message 105 to peer 0x140008000 (54 bytes)
1728031199.795321 sending message 105 to peer 0x140008000 (60 bytes)
1728031199.795324 sending message 105 to peer 0x140008000 (16 bytes)
1728031199.795333 sending message 105 to peer 0x140008000 (33 bytes)
1728031199.795335 sending message 105 to peer 0x140008000 (69 bytes)
1728031199.795338 sending message 105 to peer 0x140008000 (46 bytes)
1728031199.795341 sending message 105 to peer 0x140008000 (651 bytes)
1728031199.795351 sending message 105 to peer 0x140008000 (43 bytes)
1728031199.795355 sending message 105 to peer 0x140008000 (24 bytes)
1728031199.795357 sending message 105 to peer 0x140008000 (15 bytes)
1728031199.795360 sending message 105 to peer 0x140008000 (8 bytes)
1728031199.795362 sending message 105 to peer 0x140008000 (66 bytes)
1728031199.795365 sending message 105 to peer 0x140008000 (38 bytes)
1728031199.795367 sending message 105 to peer 0x140008000 (19 bytes)
1728031199.795370 sending message 105 to peer 0x140008000 (20 bytes)
1728031199.795372 sending message 105 to peer 0x140008000 (18 bytes)
1728031199.795374 sending message 105 to peer 0x140008000 (26 bytes)
1728031199.795377 sending message 105 to peer 0x140008000 (57 bytes)
1728031199.795379 sending message 105 to peer 0x140008000 (43 bytes)
1728031199.795382 sending message 105 to peer 0x140008000 (13 bytes)
1728031199.795384 sending message 105 to peer 0x140008000 (60 bytes)
1728031199.795387 sending message 105 to peer 0x140008000 (18 bytes)
1728031199.795389 sending message 105 to peer 0x140008000 (39 bytes)
1728031199.795392 sending message 105 to peer 0x140008000 (53 bytes)
1728031199.795394 sending message 105 to peer 0x140008000 (72 bytes)
1728031199.795396 sending message 105 to peer 0x140008000 (64 bytes)
1728031199.795399 sending message 105 to peer 0x140008000 (15 bytes)
1728031199.795401 sending message 105 to peer 0x140008000 (76 bytes)
1728031199.795404 sending message 105 to peer 0x140008000 (14 bytes)
1728031199.795406 sending message 105 to peer 0x140008000 (19 bytes)
1728031199.795409 sending message 105 to peer 0x140008000 (44 bytes)
1728031199.795411 sending message 105 to peer 0x140008000 (38 bytes)
1728031199.795414 sending message 105 to peer 0x140008000 (17 bytes)
1728031199.795416 sending message 105 to peer 0x140008000 (22 bytes)
1728031199.795419 sending message 106 to peer 0x140008000 (0 bytes)
1728031199.795487 sending message 200 to peer 0x140008000 (4 bytes)
1728031199.795492 client loop enter
1728031199.795697 peer 0x140008000 message 303
1728031199.795722 open write file 2 -
1728031199.795756 sending message 305 to peer 0x140008000 (8 bytes)
1728031199.795769 write check file 2
1728031199.795791 peer 0x140008000 message 304
1728031199.795797 write 58 to file 2
1728031199.795805 peer 0x140008000 message 203
1728031199.795808 file 2 58 bytes left
1728031199.795822 write check file 2
1728031199.795825 client loop exit
